length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,web_traffic,google_index,page_rank
39,27,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,6,1,2,2,4,11,11,4,5.333333333333333,6.0,4.0,0,0,0,0,0,0,0,-1,4
32,23,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,4,2,2,0,6,6,0,4.0,3.8,0.0,0,0,0,0,0,0,0,-1,0
28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,1,2,2,0,6,6,0,4.2,4.0,0.0,0,0,0,0,0,0,0,-1,0
34,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,1,2,2,2,6,6,3,3.7142857142857144,4.0,2.5,0,0,0,0,0,0,0,-1,0
48,8,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,2,2,2,6,8,5,6,4.875,3.5,6.0,0,0,0,0,0,0,0,-1,5
116,14,0,2,0,0,1,3,0,4,0,0,4,3,0,1,0,0,0,0,1,1,0,1,0,0.06896551724137931,0.0,0,0,0,0,0,3,0,0,0,0,0,0,20,6,1,3,1,28,6,28,4.75,4.0,4.875,0,0,0,0,0,0,0,-1,10
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,4,4,0,9,9,0,6.0,6.333333333333333,0.0,0,0,0,0,0,0,0,-1,0
36,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,2,4,2,9,9,3,4.833333333333333,6.333333333333333,2.5,0,0,0,0,0,0,0,-1,0
101,21,1,2,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.45544554455445546,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,2,2,2,2,42,12,42,10.11111111111111,6.333333333333333,13.4,0,0,0,0,1,2,0,-1,0
47,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0425531914893617,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,2,2,3,22,4,22,6.666666666666667,3.3333333333333335,12.5,0,0,0,0,0,0,0,-1,7
38,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.10526315789473684,0.3076923076923077,0,0,0,0,0,2,0,1,0,0,0,0,6,2,2,3,2,9,9,9,5.166666666666667,6.0,4.666666666666667,0,0,0,0,0,0,0,-1,0
39,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.10256410256410256,0.3076923076923077,0,0,0,0,0,2,0,1,0,0,0,0,6,3,2,3,2,10,9,10,5.333333333333333,6.0,5.0,0,0,0,0,0,0,0,-1,0
24,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.3076923076923077,0,0,0,0,0,1,0,1,0,0,0,0,4,2,2,3,2,9,9,2,4.75,6.0,2.0,0,0,0,0,0,0,0,-1,0
25,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.16,0.3076923076923077,0,0,0,0,0,1,0,1,0,0,0,0,4,2,2,3,2,9,9,2,4.75,6.0,2.0,0,0,0,0,0,0,0,-1,0
47,29,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.06382978723404255,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,1,2,4,2,13,13,6,5.571428571428571,6.5,4.0,0,0,0,0,0,0,0,-1,1
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3157894736842105,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.28,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,2,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.2894736842105263,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
30,21,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,4,2,2,0,5,5,0,3.6666666666666665,3.4,0.0,0,0,0,0,0,0,0,-1,4
22,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.3076923076923077,0,0,0,0,0,1,0,1,0,0,0,0,3,1,3,3,0,9,9,0,5.666666666666667,6.0,0.0,0,0,0,0,0,0,0,-1,0
39,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.10256410256410256,0.3076923076923077,0,0,0,0,0,2,0,1,0,0,0,0,6,2,2,3,2,10,9,10,5.333333333333333,6.0,5.0,0,0,0,0,0,0,0,-1,0
24,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.3076923076923077,0,0,0,0,0,1,0,1,0,0,0,0,4,1,2,3,2,9,9,2,4.75,6.0,2.0,0,0,0,0,0,0,0,-1,0
71,20,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.08450704225352113,0.0,0,0,0,0,0,3,1,0,0,0,0,0,12,1,2,2,2,12,12,7,4.833333333333333,6.0,4.5,2,0,0,0,0,0,0,-1,3
29,20,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,4,2,2,0,7,7,0,3.5,3.2,0.0,0,0,0,0,0,0,0,-1,0
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,15,15,0,7.25,8.0,0.0,0,0,0,0,0,0,0,-1,4
68,10,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,11,2,2,2,2,9,7,9,5.0,4.5,5.125,4,0,0,0,0,0,0,-1,1
67,10,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,11,2,2,2,2,9,7,9,5.0,4.5,5.125,4,0,0,0,0,0,0,-1,1
62,43,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.3387096774193548,0.4883720930232558,0,0,0,0,0,3,1,0,0,0,0,0,7,1,2,2,4,32,32,5,7.714285714285714,10.0,4.5,0,0,0,0,0,0,0,-1,3
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,15,15,0,7.25,8.0,0.0,0,0,0,0,0,0,0,-1,7
54,45,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,3,0,19,19,0,9.4,10.5,0.0,0,0,0,0,0,0,0,-1,7
43,34,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.13953488372093023,0.17647058823529413,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,3,0,12,12,0,7.2,7.75,0.0,0,0,0,0,0,0,0,-1,5
39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,37,3,3,0,19,19,0,8.25,9.333333333333334,0.0,0,0,0,0,0,0,0,-1,7
38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,3,0,10,10,0,6.2,6.5,0.0,0,0,0,0,0,0,0,-1,7
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,13,13,0,6.75,7.333333333333333,0.0,0,0,0,0,0,0,0,-1,7
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,12,12,0,6.5,7.0,0.0,0,0,0,0,0,0,0,-1,7
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,13,13,0,6.75,7.333333333333333,0.0,0,0,1,0,0,0,0,-1,7
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,11,11,0,6.25,6.666666666666667,0.0,0,0,0,0,0,0,0,-1,7
40,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.05,0.06451612903225806,0,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,0,20,20,0,8.5,9.666666666666666,0.0,0,0,0,0,0,0,0,-1,7
36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,0,16,16,0,7.5,8.333333333333334,0.0,0,0,1,0,0,0,0,-1,7
32,23,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,-1,7
23,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,2,6,6,5,6,4.5,3.5,6.0,0,0,0,0,0,0,0,-1,6
36,19,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,5,1,3,3,9,10,10,9,6.0,5.666666666666667,9.0,1,0,0,0,0,0,0,-1,4
23,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,2,6,6,5,6,4.5,3.5,6.0,0,0,0,0,0,0,0,-1,6
39,23,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,3,3,7,12,12,7,6.6,7.0,7.0,0,0,0,0,0,0,0,-1,1
35,19,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,2,2,7,13,13,7,5.8,5.666666666666667,7.0,0,0,0,0,0,0,0,-1,0
23,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,2,6,6,5,6,4.5,3.5,6.0,0,0,0,0,0,0,0,-1,6
34,19,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,5,1,3,3,7,10,10,7,5.6,5.666666666666667,7.0,0,0,0,0,0,0,0,-1,4
32,25,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,3,0,12,12,0,6.75,7.666666666666667,0.0,0,0,0,0,0,0,0,-1,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,2,2,0,9,9,0,4.75,4.666666666666667,0.0,0,0,0,0,0,0,0,-1,2
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.07692307692307693,0,0,0,0,0,2,0,0,0,0,0,0,4,1,2,2,0,5,5,0,4.0,3.6666666666666665,0.0,0,0,0,0,0,0,0,-1,0
72,35,1,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.09722222222222222,0.0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,3,3,5,13,13,13,7.875,8.0,8.666666666666666,0,0,0,0,0,0,0,-1,0
39,15,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.38461538461538464,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,15,15,7,15,6.6,4.333333333333333,15.0,0,0,0,0,0,0,0,-1,7
52,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.057692307692307696,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,1,3,1,17,8,17,6.285714285714286,5.666666666666667,7.333333333333333,0,0,0,0,0,0,0,-1,5
42,14,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.35714285714285715,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,2,3,15,7,15,5.833333333333333,4.0,9.0,0,0,0,0,0,0,0,-1,7
125,15,0,2,0,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.152,0.0,0,0,0,0,0,3,0,0,1,0,0,0,16,7,1,3,1,25,7,25,6.75,4.333333333333333,7.5,0,0,0,0,0,0,0,-1,8
124,15,0,2,0,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.1935483870967742,0.0,0,0,0,0,0,3,0,0,1,0,0,0,17,5,1,3,1,25,7,25,6.235294117647059,4.333333333333333,6.769230769230769,0,0,0,0,0,0,0,-1,8
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,2,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.32,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,6,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,6,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3026315789473684,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,7,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.39473684210526316,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,5,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3026315789473684,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,5,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3026315789473684,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.34210526315789475,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
44,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,3,3,3,9,11,11,9,7.6,8.0,9.0,0,0,0,0,0,0,0,-1,0
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,5,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.3157894736842105,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,5,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
75,24,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.30666666666666664,0.041666666666666664,0,0,0,0,0,2,1,0,0,0,1,0,9,4,1,3,1,25,8,25,7.111111111111111,5.25,9.5,0,0,0,0,0,0,0,-1,4
76,25,1,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.32894736842105265,0.08,0,0,0,0,0,2,1,0,0,0,1,0,9,6,1,3,1,25,8,25,7.222222222222222,5.5,9.5,0,0,0,0,0,0,0,-1,4
55,22,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.05454545454545454,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,1,3,1,17,11,17,6.714285714285714,6.666666666666667,7.333333333333333,0,0,0,0,0,0,0,-1,5
55,22,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.05454545454545454,0.09090909090909091,0,0,0,0,0,2,0,0,0,0,0,0,7,1,1,3,1,17,11,17,6.714285714285714,6.666666666666667,7.333333333333333,0,0,0,0,0,0,0,-1,5
47,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0425531914893617,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,2,2,3,11,4,11,4.75,3.3333333333333335,5.75,0,0,0,0,0,0,0,-1,7
47,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.06382978723404255,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,2,2,3,22,4,22,6.666666666666667,3.3333333333333335,12.5,0,0,0,0,0,0,0,-1,7
41,23,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0975609756097561,0.08695652173913043,0,0,0,0,0,2,0,0,0,0,0,0,8,3,2,2,2,6,5,6,4.0,3.8,4.0,0,0,0,0,0,0,0,-1,1
33,24,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,5,2,2,0,8,8,0,4.166666666666667,4.0,0.0,0,0,0,0,0,0,0,-1,4
45,36,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,2,2,0,9,9,0,5.142857142857143,5.166666666666667,0.0,0,0,0,0,0,0,0,-1,3
38,12,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,3,3,3,8,8,6,5.0,5.5,4.666666666666667,0,0,0,0,0,0,0,-1,0
40,22,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.075,0.13636363636363635,0,0,0,0,0,3,0,0,0,0,0,0,6,2,3,3,3,11,11,4,5.333333333333333,6.666666666666667,3.5,0,0,0,0,0,0,0,-1,4
37,18,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,3,3,4,14,14,5,6.2,8.5,4.5,0,0,0,0,0,0,0,-1,0
42,34,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.058823529411764705,0,0,0,0,0,2,0,0,0,0,0,0,7,2,3,3,0,7,7,0,4.857142857142857,4.833333333333333,0.0,0,0,0,0,0,0,0,-1,4
40,17,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.125,0.0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,3,3,13,13,13,13,8.5,8.0,13.0,0,0,0,0,0,0,0,-1,0
21,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,5,4,5,4.0,3.0,5.0,0,0,0,0,0,0,0,-1,4
54,25,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,3,3,3,10,10,5,5.625,7.666666666666667,4.25,0,0,0,0,0,0,0,-1,2
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,3,0,6,6,0,4.666666666666667,4.5,0.0,0,0,0,0,0,0,0,-1,0
46,7,0,2,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,11,3,1,1,1,6,2,6,2.909090909090909,1.6666666666666667,3.142857142857143,0,0,0,0,0,2,0,-1,1
46,7,0,2,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,11,2,1,1,1,6,2,6,2.909090909090909,1.6666666666666667,3.142857142857143,0,0,0,0,0,2,0,-1,1
46,7,0,2,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,1,0,0.021739130434782608,0.0,0,0,1,0,0,3,1,0,0,0,0,0,11,2,1,1,1,6,2,6,2.909090909090909,1.6666666666666667,3.142857142857143,0,0,0,0,0,2,0,-1,1
46,7,0,2,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,11,2,1,1,1,6,2,6,2.909090909090909,1.6666666666666667,3.142857142857143,1,0,0,0,0,2,0,-1,1
31,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,2,2,7,8,3,8,5.0,2.5,7.5,0,0,0,0,0,0,0,-1,5
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,5,3,5,3.75,2.5,5.0,0,0,0,0,0,0,0,-1,5
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,5,3,5,3.75,2.5,5.0,0,0,0,0,0,0,0,-1,5
44,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,2,2,11,17,3,17,7.6,2.5,14.0,0,0,0,0,0,0,0,-1,5
24,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,2,5,7,7,5,4.75,4.5,5.0,0,0,0,0,0,0,0,-1,4
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,5,3,5,3.75,2.5,5.0,0,0,0,0,0,0,0,-1,5
20,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,2,5,5,3,5,3.75,2.5,5.0,0,0,0,0,0,0,0,-1,5
28,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.03571428571428571,0.0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,3,3,8,8,7,8,5.75,5.0,8.0,0,0,0,0,0,0,0,-1,8
28,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.17857142857142858,0.0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,3,3,8,8,7,8,5.75,5.0,8.0,0,0,0,0,0,0,0,-1,8
28,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.03571428571428571,0.0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,3,3,8,8,7,8,5.75,5.0,8.0,0,0,0,0,0,0,0,-1,8
24,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,5,7,7,5,4.75,4.5,5.0,0,0,0,0,0,0,0,-1,4
