num_links,num_forms,num_inputs,num_scripts,num_iframes,has_login,num_meta,text_length,has_password_field,has_https_links,external_script_ratio,external_links_ratio,has_sensitive_keywords,num_exclamations,num_uppercase_words,avg_link_length,num_divs,num_images,num_inline_styles,num_css_files,num_external_css,url,error
4.0,1.0,9.0,23.0,0.0,1.0,7.0,312.0,0.0,1.0,0.1111111111111111,0.25,1.0,0.0,8.0,23.0,39.0,1.0,10.0,8.0,0.0,,
4.0,1.0,8.0,25.0,0.0,1.0,7.0,217.0,0.0,1.0,0.1,0.25,1.0,0.0,2.0,34.0,53.0,2.0,15.0,11.0,0.0,,
3.0,0.0,0.0,9.0,0.0,0.0,4.0,915.0,0.0,0.0,0.75,0.0,0.0,0.0,23.0,14.333333333333334,3.0,1.0,6.0,1.0,0.0,,
0.0,0.0,0.0,2.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,,
0.0,0.0,0.0,2.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,,
0.0,0.0,0.0,1.0,0.0,0.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,4.0,1.0,0.0,26.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,1.0,0.0,,
1.0,1.0,7.0,13.0,0.0,0.0,7.0,619.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,46.0,27.0,3.0,1.0,0.0,0.0,,
1.0,0.0,0.0,0.0,0.0,0.0,5.0,122.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,5.0,0.0,0.0,1.0,0.0,,
93.0,1.0,5.0,12.0,0.0,0.0,15.0,2852.0,0.0,1.0,0.3,0.010752688172043012,0.0,10.0,18.0,35.494505494505496,112.0,11.0,9.0,11.0,2.0,,
0.0,0.0,0.0,12.0,0.0,1.0,18.0,35.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,12.0,0.0,1.0,18.0,35.0,0.0,0.0,0.875,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,0.0,0.0,20.0,0.0,1.0,17.0,29.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,40.0,5.0,1.0,4.0,2.0,0.0,,
6.0,1.0,8.0,23.0,0.0,1.0,9.0,163.0,0.0,1.0,0.1111111111111111,0.16666666666666666,1.0,0.0,4.0,23.0,47.0,4.0,17.0,7.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,
8.0,0.0,0.0,18.0,0.0,0.0,18.0,9291.0,0.0,1.0,1.0,1.0,1.0,2.0,44.0,57.125,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,9977.0,0.0,1.0,1.0,1.0,1.0,1.0,44.0,61.0,9.0,0.0,16.0,3.0,3.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0,0.0,0.0,20.0,0.0,1.0,14.0,2131.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,79.0,5.0,1.0,18.0,2.0,0.0,,
0.0,1.0,0.0,2.0,0.0,0.0,3.0,108.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,,
0.0,1.0,10.0,11.0,0.0,1.0,2.0,195.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,,
1.0,0.0,0.0,20.0,0.0,0.0,14.0,33.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,79.0,4.0,1.0,2.0,2.0,0.0,,
0.0,0.0,0.0,3.0,0.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,,
1.0,0.0,0.0,10.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,38.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,2.0,0.0,0.0,2.0,133.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,,
80.0,1.0,3.0,26.0,0.0,1.0,12.0,20766.0,0.0,1.0,1.0,0.1875,1.0,2.0,70.0,16.103448275862068,1515.0,325.0,3.0,3.0,3.0,,
15.0,0.0,1.0,50.0,1.0,1.0,94.0,243.0,0.0,1.0,0.9,0.6,1.0,0.0,3.0,36.666666666666664,101.0,0.0,20.0,6.0,4.0,,
17.0,1.0,10.0,6.0,0.0,0.0,4.0,180.0,0.0,1.0,0.0,0.5882352941176471,0.0,0.0,0.0,34.588235294117645,10.0,1.0,11.0,0.0,0.0,,
17.0,1.0,10.0,6.0,0.0,0.0,4.0,180.0,0.0,1.0,0.0,0.5882352941176471,0.0,0.0,0.0,34.588235294117645,10.0,1.0,11.0,0.0,0.0,,
0.0,1.0,3.0,4.0,1.0,1.0,2.0,241.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,10.0,3.0,3.0,,
22.0,1.0,1.0,21.0,0.0,0.0,12.0,319.0,0.0,1.0,0.21428571428571427,0.4090909090909091,0.0,0.0,0.0,23.818181818181817,28.0,12.0,8.0,7.0,1.0,,
4.0,1.0,14.0,10.0,0.0,1.0,2.0,961.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,128.0,11.0,4.0,1.0,1.0,1.0,,
7.0,1.0,5.0,5.0,0.0,0.0,22.0,589.0,0.0,1.0,1.0,0.7142857142857143,1.0,0.0,4.0,100.83333333333333,60.0,1.0,0.0,4.0,4.0,,
7.0,1.0,5.0,5.0,0.0,0.0,22.0,589.0,0.0,1.0,1.0,0.7142857142857143,1.0,0.0,4.0,100.83333333333333,60.0,1.0,0.0,4.0,4.0,,
7.0,1.0,5.0,5.0,0.0,0.0,22.0,589.0,0.0,1.0,1.0,0.7142857142857143,1.0,0.0,4.0,95.5,60.0,1.0,0.0,4.0,4.0,,
3.0,1.0,3.0,0.0,0.0,1.0,0.0,89.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,443.6666666666667,32.0,1.0,0.0,0.0,0.0,,
0.0,1.0,0.0,2.0,0.0,0.0,1.0,199.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,1.0,5.0,5.0,0.0,0.0,22.0,560.0,0.0,1.0,1.0,0.7142857142857143,1.0,0.0,0.0,101.83333333333333,60.0,1.0,0.0,4.0,4.0,,
7.0,1.0,5.0,5.0,0.0,0.0,22.0,560.0,0.0,1.0,1.0,0.7142857142857143,1.0,0.0,0.0,101.83333333333333,60.0,1.0,0.0,4.0,4.0,,
7.0,1.0,5.0,5.0,0.0,0.0,22.0,560.0,0.0,1.0,1.0,0.7142857142857143,1.0,0.0,0.0,96.5,60.0,1.0,0.0,4.0,4.0,,
0.0,0.0,0.0,33.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,
2.0,1.0,7.0,9.0,0.0,1.0,2.0,199.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,5.0,1.0,1.0,,
0.0,1.0,0.0,1.0,0.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,
17.0,1.0,10.0,6.0,0.0,0.0,4.0,180.0,0.0,1.0,0.0,0.5882352941176471,0.0,0.0,0.0,34.588235294117645,10.0,1.0,11.0,0.0,0.0,,
7.0,0.0,0.0,18.0,0.0,1.0,18.0,14947.0,0.0,1.0,1.0,1.0,1.0,1.0,87.0,67.85714285714286,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,9241.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,67.85714285714286,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,9971.0,0.0,1.0,1.0,1.0,1.0,1.0,44.0,60.142857142857146,9.0,0.0,16.0,3.0,3.0,,
8.0,0.0,0.0,18.0,0.0,0.0,18.0,9291.0,0.0,1.0,1.0,1.0,1.0,2.0,44.0,57.125,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,9977.0,0.0,1.0,1.0,1.0,1.0,1.0,44.0,61.0,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,1.0,18.0,14893.0,0.0,1.0,1.0,1.0,1.0,1.0,87.0,60.142857142857146,9.0,0.0,16.0,3.0,3.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
21.0,1.0,1.0,4.0,0.0,0.0,5.0,605.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.0,6.0,38.23809523809524,43.0,4.0,0.0,1.0,1.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
7.0,1.0,3.0,16.0,0.0,0.0,2.0,286.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,2.0,16.0,2.0,2.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
7.0,1.0,3.0,16.0,0.0,0.0,2.0,286.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,2.0,16.0,2.0,2.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
3.0,0.0,0.0,0.0,0.0,0.0,3.0,992.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,34.333333333333336,4.0,2.0,0.0,0.0,0.0,,
24.0,0.0,0.0,16.0,0.0,0.0,3.0,1872.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.0,3.0,44.125,92.0,9.0,13.0,3.0,1.0,,
2.0,1.0,10.0,3.0,0.0,1.0,3.0,221.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,3.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
22.0,1.0,3.0,0.0,0.0,1.0,8.0,1493.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.9545454545454546,72.0,5.0,12.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,3.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,3.0,0.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,,
0.0,0.0,0.0,3.0,0.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,,
0.0,0.0,0.0,3.0,0.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8.0,0.0,0.0,18.0,0.0,0.0,18.0,17655.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,56.5,9.0,0.0,16.0,3.0,3.0,,
7.0,0.0,0.0,18.0,0.0,0.0,18.0,9479.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,61.0,9.0,0.0,16.0,3.0,3.0,,
3.0,1.0,8.0,24.0,0.0,1.0,7.0,170.0,0.0,1.0,0.1,0.3333333333333333,1.0,0.0,2.0,34.0,32.0,1.0,11.0,13.0,0.0,,
4.0,1.0,8.0,28.0,0.0,1.0,7.0,231.0,0.0,1.0,0.07692307692307693,0.25,1.0,0.0,0.0,23.0,58.0,2.0,19.0,8.0,0.0,,
4.0,1.0,8.0,27.0,0.0,1.0,7.0,128.0,0.0,1.0,0.09090909090909091,0.25,1.0,0.0,0.0,23.0,54.0,1.0,23.0,6.0,0.0,,
4.0,1.0,10.0,23.0,0.0,1.0,7.0,265.0,0.0,1.0,0.1111111111111111,0.25,1.0,0.0,0.0,34.0,46.0,2.0,17.0,8.0,0.0,,
3.0,1.0,4.0,2.0,0.0,1.0,14.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,88.0,4.0,7.0,2.0,0.0,,
3.0,1.0,4.0,2.0,0.0,0.0,14.0,997.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,78.0,1.0,6.0,2.0,0.0,,
3.0,1.0,4.0,3.0,0.0,1.0,14.0,1021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,114.0,14.0,17.0,2.0,0.0,,
7.0,2.0,9.0,26.0,0.0,1.0,8.0,294.0,0.0,1.0,0.09090909090909091,0.14285714285714285,1.0,0.0,2.0,16.333333333333332,44.0,2.0,9.0,12.0,0.0,,
6.0,1.0,8.0,28.0,0.0,1.0,7.0,292.0,0.0,1.0,0.1,0.16666666666666666,1.0,0.0,2.0,14.2,68.0,1.0,16.0,12.0,0.0,,
5.0,1.0,8.0,29.0,0.0,1.0,8.0,162.0,0.0,1.0,0.07692307692307693,0.2,1.0,0.0,0.0,34.0,67.0,3.0,26.0,8.0,0.0,,
6.0,2.0,12.0,25.0,0.0,1.0,7.0,312.0,0.0,1.0,0.1,0.16666666666666666,1.0,0.0,9.0,14.2,61.0,2.0,15.0,12.0,0.0,,
5.0,1.0,9.0,25.0,0.0,1.0,7.0,465.0,0.0,1.0,0.1111111111111111,0.2,1.0,0.0,0.0,17.5,39.0,1.0,12.0,8.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0,0.0,0.0,1.0,0.0,0.0,2.0,124.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,23.0,5.0,0.0,0.0,2.0,1.0,,
5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0,0.0,0.0,9.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,,
1.0,0.0,0.0,9.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,1.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0,0.0,0.0,0.0,0.0,0.0,5.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,5.0,0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10.0,2.0,3.0,3.0,0.0,1.0,5.0,1015.0,1.0,1.0,1.0,0.6,1.0,0.0,7.0,91.16666666666667,86.0,11.0,11.0,0.0,0.0,,
12.0,1.0,23.0,19.0,0.0,1.0,3.0,632.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,86.75,31.0,2.0,1.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,14.0,0.0,1.0,16.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,3.0,2.0,,
0.0,0.0,0.0,3.0,0.0,0.0,15.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,,
581.0,5.0,16.0,16.0,0.0,1.0,19.0,14283.0,1.0,1.0,0.9166666666666666,0.07056798623063683,1.0,0.0,107.0,22.901554404145077,893.0,231.0,282.0,3.0,3.0,,
0.0,0.0,0.0,14.0,0.0,1.0,16.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,,
0.0,0.0,0.0,14.0,0.0,1.0,16.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,3.0,2.0,,
7.0,1.0,9.0,3.0,1.0,0.0,31.0,3437.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,80.0,3.0,9.0,2.0,0.0,,
0.0,0.0,0.0,7.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,7.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,14.0,0.0,1.0,16.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,3.0,2.0,,
1.0,0.0,0.0,2.0,0.0,0.0,2.0,174.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,10.0,9.0,1.0,1.0,1.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,3.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,12.0,0.0,1.0,17.0,14.0,0.0,0.0,0.875,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,7.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
1.0,0.0,0.0,10.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15.0,0.0,1.0,50.0,1.0,1.0,94.0,243.0,0.0,1.0,0.9,0.6,1.0,0.0,3.0,36.666666666666664,101.0,0.0,20.0,6.0,4.0,,
10.0,2.0,9.0,26.0,0.0,1.0,7.0,150.0,0.0,1.0,0.1,0.1,1.0,0.0,2.0,13.0,54.0,1.0,23.0,11.0,0.0,,
8.0,1.0,8.0,24.0,0.0,1.0,7.0,236.0,0.0,1.0,0.1111111111111111,0.125,1.0,0.0,0.0,10.428571428571429,43.0,2.0,9.0,12.0,0.0,,
8.0,1.0,8.0,25.0,0.0,1.0,7.0,183.0,0.0,1.0,0.1111111111111111,0.125,1.0,0.0,0.0,10.428571428571429,43.0,2.0,9.0,12.0,0.0,,
4.0,1.0,8.0,27.0,0.0,1.0,7.0,128.0,0.0,1.0,0.09090909090909091,0.25,1.0,0.0,0.0,23.0,54.0,1.0,23.0,6.0,0.0,,
2.0,1.0,8.0,26.0,0.0,1.0,7.0,156.0,0.0,1.0,0.09090909090909091,0.5,1.0,0.0,0.0,67.0,48.0,1.0,21.0,6.0,0.0,,
4.0,1.0,8.0,27.0,0.0,1.0,7.0,128.0,0.0,1.0,0.09090909090909091,0.25,1.0,0.0,0.0,23.0,54.0,1.0,23.0,6.0,0.0,,
4.0,1.0,8.0,27.0,0.0,1.0,7.0,128.0,0.0,1.0,0.09090909090909091,0.25,1.0,0.0,0.0,23.0,54.0,1.0,23.0,6.0,0.0,,
4.0,1.0,8.0,27.0,0.0,1.0,7.0,122.0,0.0,1.0,0.09090909090909091,0.25,1.0,0.0,0.0,23.0,48.0,1.0,21.0,6.0,0.0,,
4.0,1.0,8.0,27.0,0.0,1.0,7.0,122.0,0.0,1.0,0.09090909090909091,0.25,1.0,0.0,0.0,23.0,48.0,1.0,21.0,6.0,0.0,,
