length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,web_traffic,google_index,page_rank,status
66,29,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,6,0,5,6,5,18,18,9,8.166666667000001,12.0,6.25,0,0,0,0,0,0,1664,1,7,legitimate
71,15,0,2,1,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.197183099,0.0,0,0,0,0,0,2,1,0,1,0,0,0,9,8,3,3,3,11,7,11,5.666666667,5.0,5.857142857,0,1,0,0,0,0,124,0,7,legitimate
33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.212121212,0.0,0,0,0,0,0,2,0,1,0,0,2,0,4,3,3,3,5,7,4,7,4.75,3.5,6.0,0,1,0,0,0,0,70,0,8,legitimate
73,16,0,3,0,0,1,3,0,4,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.232876712,0.1875,0,0,0,0,0,3,0,0,0,0,0,0,15,4,1,2,1,8,8,5,3.133333333,5.0,2.8461538460000004,0,0,0,0,0,0,514912,0,1,phishing
466,15,1,4,8,0,1,16,0,17,6,0,0,8,0,7,0,16,0,0,1,1,0,0,0,0.165236052,0.066666667,0,0,1,0,0,3,0,0,0,0,2,0,61,20,2,5,2,17,6,17,6.426229508,5.5,6.457627119,1,0,0,1,0,0,1422202,1,5,phishing
61,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,3,10,9,10,6.142857143,5.5,6.4,0,1,0,0,0,0,12,1,7,legitimate
84,13,0,1,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.071428571,0.0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,2,9,2,11,9,11,6.3,9.0,6.0,0,0,0,0,0,0,696,0,5,legitimate
57,24,0,2,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,1,0,0,1,0.035087719,0.0,0,0,1,0,0,2,1,0,1,0,0,0,6,3,2,9,2,11,10,11,6.666666667,9.5,5.25,0,0,0,0,0,0,32633,1,4,legitimate
42,18,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,2,0,5,0,3,3,7,7,5,7,5.2,4.0,7.0,0,0,0,0,0,0,124062,1,3,legitimate
60,22,0,3,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,4,3,3,3,7,5,7,4.555555556,3.75,5.2,0,0,0,0,0,0,2437404,0,3,legitimate
59,20,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,5,2,3,2,12,12,8,6.0,7.5,5.4,3,0,0,0,0,0,0,1,2,phishing
44,17,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.113636364,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,5,9,9,6,5.6,6.0,5.333333333,0,0,0,0,0,0,6206,0,5,legitimate
50,27,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,1,0,2,0,4,4,3,3,5,19,19,8,8.75,11.0,6.5,0,0,0,0,0,0,0,0,3,legitimate
36,27,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,2,2,0,8,8,0,4.0,4.0,0.0,1,0,0,0,1,2,77586,1,1,phishing
21,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,7,1,7,7,1,4.0,7.0,1.0,0,0,0,0,0,0,0,1,2,phishing
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,670465,0,3,legitimate
32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.03125,0.04,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,0,1,5,phishing
68,42,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.161764706,0.0,0,0,0,1,0,3,0,0,0,0,1,0,6,2,2,3,2,15,13,15,8.666666667000001,8.75,8.5,0,0,0,0,0,0,5816617,1,0,phishing
39,31,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,12,12,0,14,14,0,13.0,13.0,0.0,0,0,0,0,0,0,0,1,0,phishing
71,23,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.014084507,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,3,16,3,17,16,17,8.666666667000001,16.0,7.2,0,0,0,0,0,0,0,1,0,phishing
15,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.133333333,0.25,0,0,0,0,0,1,0,0,0,0,4,0,2,0,1,1,3,3,1,3,2.0,1.0,3.0,0,0,0,0,0,0,0,1,4,phishing
43,34,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,14,14,0,8.333333332999999,8.333333332999999,0.0,0,0,0,0,0,0,0,0,3,legitimate
36,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,10,10,8,10,7.0,5.5,10.0,0,1,0,0,0,0,8,0,10,legitimate
40,17,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,2,13,2,13,13,8,6.25,13.0,4.0,3,0,0,0,0,0,0,0,2,phishing
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,733780,0,4,legitimate
129,6,1,3,1,0,1,2,0,3,2,0,4,3,0,1,0,2,0,0,0,2,0,1,0,0.170542636,0.0,0,0,1,0,0,3,0,1,0,0,1,0,16,4,1,2,1,29,2,29,6.3125,2.0,6.6,0,0,0,0,0,0,24,0,9,phishing
38,17,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,5,13,5,13,13,6,8.0,13.0,5.5,0,0,0,0,0,0,0,1,2,phishing
16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,9363234,0,3,legitimate
70,38,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,3,3,3,13,13,6,6.375,7.75,5.0,0,0,0,0,0,0,52592,0,5,legitimate
48,15,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,2,2,7,8,8,8,6.4,5.0,7.333333333,0,0,0,0,0,0,20027,0,5,phishing
42,14,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,5,3,3,3,3,11,4,11,5.0,3.5,6.0,0,1,0,0,0,0,348,1,6,legitimate
33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,1,0,0,0,0,0,0,5,legitimate
35,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,3,4,3,3,5,14,14,5,7.333333333,8.5,5.0,1,0,0,0,0,2,0,0,0,phishing
150,34,0,2,2,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.033333333,0.0,0,0,1,0,0,2,1,0,1,0,1,0,14,2,1,2,1,31,16,31,8.785714286000001,9.333333333,8.636363636,1,0,0,0,0,0,0,1,4,phishing
64,17,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,5,3,3,4,11,9,11,6.428571429,6.0,6.6,0,0,0,0,0,0,1173260,0,4,legitimate
61,20,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.442622951,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,3,3,32,32,13,32,16.0,8.0,32.0,0,0,0,0,0,0,0,1,1,phishing
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.203125,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,9,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,5707171,1,0,phishing
38,13,0,1,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,2,9,2,9,9,8,5.5,9.0,4.333333333,0,0,0,0,0,0,0,1,2,phishing
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,4,4,0,5,5,0,4.5,4.5,0.0,0,0,0,0,0,0,4127669,0,3,legitimate
35,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,3,3,3,3,9,9,8,9,6.666666667,5.5,9.0,0,0,0,0,0,0,2639634,1,5,legitimate
61,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,1,0,7,4,3,3,5,10,10,7,6.285714286,6.5,6.2,0,0,0,0,0,0,2870,0,5,legitimate
47,13,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.170212766,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,6,5,6,4.285714286,4.0,4.4,0,0,0,0,0,0,0,0,2,legitimate
85,22,0,4,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,10,5,3,3,3,12,12,8,6.2,7.5,5.875,0,0,0,0,0,0,0,1,0,phishing
33,12,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,3,3,3,4,8,4,8,4.75,3.5,6.0,0,0,0,0,0,0,18546,0,5,legitimate
37,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,3,3,3,3,0,10,10,0,7.333333333,7.333333333,0.0,0,0,0,0,0,0,931080,0,4,legitimate
77,14,0,4,1,0,1,0,0,1,0,0,4,3,0,1,0,0,0,0,1,1,0,1,0,0.064935065,0.0,0,0,1,0,0,3,0,0,0,0,0,0,12,4,2,3,2,14,6,14,4.5,4.5,4.5,0,1,0,0,0,0,115,1,8,legitimate
159,30,1,6,6,1,1,1,0,2,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.13836478,0.0,0,0,1,0,0,3,1,0,1,0,0,0,22,5,1,10,1,26,15,26,5.727272727000001,12.5,5.05,0,0,0,0,0,0,5836,1,6,phishing
80,19,0,1,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0125,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,1,15,1,15,15,10,6.555555556,15.0,5.5,0,0,0,0,0,0,493547,1,3,legitimate
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,71035,0,4,legitimate
174,21,1,4,6,1,0,2,0,1,0,0,0,3,0,1,0,2,0,0,1,1,0,0,1,0.333333333,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,10,3,3,3,23,14,23,10.0,8.5,10.23076923,1,0,0,0,0,0,0,1,0,phishing
108,17,0,3,1,0,0,0,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,1,3,3,3,16,9,16,7.727272727000001,6.0,8.111111111,1,0,0,0,0,0,209025,0,2,legitimate
67,28,0,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,3,3,3,3,10,10,8,5.333333333,5.25,5.4,0,0,0,0,0,0,1709412,0,3,legitimate
30,13,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,9,1,9,9,6,5.333333333,9.0,3.5,2,0,0,0,0,0,507771,0,1,phishing
87,21,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.103448276,0.0,0,0,0,0,0,2,1,0,0,0,1,0,10,4,2,3,2,13,13,11,6.6,8.0,6.25,3,0,0,0,0,0,0,1,1,phishing
53,21,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,2,2,5,9,8,9,6.0,5.0,7.0,0,0,0,0,0,0,307,1,5,legitimate
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.182539683,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,5707171,1,0,phishing
81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.222222222,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,7,2,3,2,32,19,32,13.2,11.0,14.66666667,0,0,0,0,0,0,0,1,2,phishing
44,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,4,5,4,14,6,14,7.25,5.5,9.0,2,1,0,0,0,0,1,1,10,phishing
59,14,0,1,0,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.101694915,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,4,10,4,10,10,10,7.0,10.0,6.4,0,0,0,0,0,0,234160,0,5,legitimate
73,19,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.02739726,0.105263158,0,0,0,0,0,2,0,0,0,0,1,0,6,4,3,3,9,12,11,12,9.333333333,7.0,10.5,0,0,0,0,0,0,14263,0,4,legitimate
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,6,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,201422,0,2,legitimate
120,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.2,0.0,0,0,0,1,0,3,0,0,0,0,1,0,12,7,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,5816617,1,0,phishing
34,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,136505,0,3,legitimate
56,27,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.017857143,0.037037037,0,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,3,19,19,7,6.5,11.0,4.25,0,0,0,0,0,0,36712,0,3,legitimate
48,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,6,5.166666667,7.5,4.0,0,0,0,0,0,0,2580,0,6,legitimate
122,28,0,2,3,0,0,0,0,0,4,0,0,7,0,3,0,0,0,0,0,1,0,0,0,0.081967213,0.0,0,0,1,0,0,2,1,0,1,0,1,0,14,1,1,2,1,26,10,26,6.785714286,7.333333333,6.6363636360000005,0,0,0,0,0,0,0,1,4,phishing
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,11,11,0,9.5,9.5,0.0,0,1,0,0,0,0,0,0,5,legitimate
76,14,1,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.105263158,0.0,0,0,0,0,0,2,0,0,0,0,1,0,10,4,3,3,4,8,6,8,5.6,4.5,5.875,1,0,0,0,0,0,15208,0,5,legitimate
74,12,0,4,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.067567568,0.166666667,0,0,0,0,0,3,0,0,0,0,0,0,10,4,2,3,2,15,4,15,5.4,3.5,5.875,0,0,0,0,0,0,0,1,0,phishing
53,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,5,4,3,3,6,10,10,10,7.4,6.5,8.0,0,0,0,0,0,0,623,0,7,legitimate
74,20,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,3,3,3,12,12,12,6.875,7.5,6.666666667,1,0,0,0,0,0,92095,0,5,legitimate
38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,22,22,0,12.5,12.5,0.0,0,0,0,0,0,0,921056,0,1,legitimate
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,0,4,legitimate
62,27,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,3,2,3,2,19,19,8,6.285714286,11.0,4.4,2,0,0,0,0,0,0,1,0,phishing
33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.03030303,0.038461538,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,1,0,0,0,0,0,1,5,phishing
48,16,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,9,9,9,6.4,5.5,7.0,0,0,0,0,0,0,3128,0,5,legitimate
60,19,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,8,3,3,3,3,12,12,7,5.375,7.5,4.666666667,4,0,0,1,0,0,0,1,1,phishing
25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,8,8,0,6.5,6.5,0.0,0,0,0,0,0,0,0,1,0,phishing
56,12,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,3,8,3,8,8,7,5.571428571,8.0,5.166666667,0,0,0,0,0,0,0,1,0,phishing
50,16,0,3,1,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.24,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,4,3,3,3,8,8,6,4.714285714,5.5,4.4,0,0,0,0,0,0,611,0,5,legitimate
40,14,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,11,4,11,11,6,6.5,11.0,5.0,0,0,0,0,0,0,1139798,0,2,legitimate
55,26,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,4,10,4,11,11,10,8.0,10.5,6.333333333,0,0,0,0,0,0,1337106,0,4,legitimate
59,22,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,7,3,3,4,14,14,9,7.0,8.5,6.25,0,0,0,0,0,0,3283160,0,2,legitimate
37,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,6,15,15,6,8.0,9.0,6.0,0,0,0,0,0,0,399905,0,4,legitimate
35,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,9,12,9,12,12,9,10.5,12.0,9.0,0,0,0,0,0,0,0,1,0,phishing
54,26,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.12962963,0.192307692,0,0,0,0,0,2,0,0,0,0,0,0,5,4,2,8,2,13,13,11,7.2,10.5,5.0,0,0,0,0,0,0,4669,1,2,phishing
77,17,0,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.038961039,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,2,2,3,10,10,10,6.333333333,6.0,6.428571429,0,0,0,0,0,0,3204,0,5,legitimate
33,9,0,1,2,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.03030303,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,1,1,6,1,6,2.142857143,1.0,3.0,0,0,0,0,0,0,0,0,2,phishing
44,25,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,4,3,3,3,17,17,7,7.5,10.0,5.0,0,0,0,0,0,0,1280742,1,3,legitimate
65,18,0,3,4,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,10,3,2,3,2,7,7,5,4.0,5.0,3.75,0,0,0,0,0,0,4486984,1,1,phishing
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,3318392,0,3,legitimate
86,27,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.290697674,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,3,3,3,32,19,32,14.0,11.0,16.0,0,0,0,0,0,0,5008870,1,0,phishing
283,17,1,3,8,0,1,3,0,4,0,0,17,3,0,1,0,3,0,7,0,0,0,0,0,0.286219081,0.0,0,0,0,0,0,3,0,0,0,0,0,0,36,6,2,4,2,17,8,17,6.527777778,6.0,6.558823529,1,0,0,0,0,0,21,0,5,phishing
36,11,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,5,1,2,2,3,8,4,8,4.2,3.0,5.0,0,0,0,0,0,0,1141553,1,4,legitimate
70,16,0,1,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0.085714286,0.0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,2,12,2,12,12,7,5.444444444,12.0,4.625,2,0,0,0,0,0,0,1,0,phishing
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,1,0,0,0,2,4,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,0,1,legitimate
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,0,2,legitimate
38,11,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.026315789,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,3,7,3,7,7,5,4.6,7.0,4.0,0,0,0,0,0,0,128555,1,5,phishing
93,28,1,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.23655914,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,3,3,3,6,32,7,32,10.85714286,5.25,18.33333333,0,0,0,0,0,0,1211946,1,2,phishing
32,25,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,20,20,0,20,20,0,20.0,20.0,0.0,0,0,0,0,0,0,0,0,0,legitimate
