num_links,num_forms,num_inputs,num_scripts,num_iframes,has_login,num_meta,text_length,has_password_field,has_https_links,external_script_ratio,external_links_ratio,has_sensitive_keywords,num_exclamations,num_uppercase_words,avg_link_length,num_divs,num_images,num_inline_styles,num_css_files,num_external_css,label
54,0,1,35,0,0,12,5986,0,1,0.8214285714285714,0.2037037037037037,0,10,4,13.0,46,28,44,2,1,0
156,2,9,68,7,0,6,5499,0,1,0.8043478260869565,0.38461538461538464,1,2,29,35.0,255,23,60,13,5,0
0,0,0,0,0,0,0,43,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0
735,6,37,160,10,1,32,22790,1,1,0.8631578947368421,0.8748299319727891,1,0,91,96.49726775956285,629,129,89,17,15,0
182,2,9,69,7,0,24,5069,0,1,0.8461538461538461,0.989010989010989,1,14,16,121.6923076923077,102,44,39,2,1,0
349,3,10,104,12,0,22,9902,0,1,0.32608695652173914,0.8252148997134671,1,11,36,58.092485549132945,441,85,100,13,9,0
139,1,5,4,1,1,6,6661,0,1,0.0,0.4316546762589928,1,3,28,21.924242424242426,42,3,10,1,0,0
443,0,0,61,9,1,29,8502,0,1,0.9032258064516129,0.963882618510158,1,1,162,91.96839729119638,349,40,33,4,4,0
85,1,2,105,0,1,36,2494,0,1,1.0,0.9882352941176471,1,4,0,50.811764705882354,170,34,4,18,18,0
115,0,0,8,0,0,4,3571,0,1,1.0,0.09565217391304348,1,3,21,27.035087719298247,33,11,9,3,0,0
2,1,7,7,0,0,10,142,1,0,1.0,0.0,1,0,0,13.5,21,1,2,0,0,0
232,2,2,263,19,1,59,7958,0,1,0.8166666666666667,0.7931034482758621,1,3,56,54.657534246575345,820,22,253,3,1,0
119,2,3,30,0,0,38,2864,0,1,0.6153846153846154,0.2773109243697479,1,3,10,26.74576271186441,298,19,13,7,0,0
37,1,2,31,6,1,15,1901,0,1,0.625,0.918918918918919,0,2,25,45.75675675675676,61,6,14,1,1,0
41,2,6,18,0,0,13,5806,0,1,0.25,0.43902439024390244,1,5,18,33.1219512195122,110,2,8,0,0,0
173,4,10,79,6,0,30,9953,0,1,0.9545454545454546,0.9364161849710982,1,2,21,44.641618497109825,225,29,100,8,8,0
147,1,4,63,1,0,5,3896,0,1,0.0847457627118644,0.17006802721088435,1,1,5,17.568493150684933,159,17,2,4,0,0
139,0,0,45,3,1,6,4224,0,1,0.6842105263157895,0.7985611510791367,1,0,11,58.273381294964025,104,24,19,0,0,0
0,0,0,0,0,0,0,29,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0
656,0,5,20,4,1,22,30833,0,1,0.75,0.05945121951219512,1,14,83,26.391768292682926,804,21,215,6,3,0
93,1,6,37,5,1,19,4405,0,1,0.68,0.24731182795698925,1,4,20,54.89772727272727,333,19,115,4,2,0
4,0,0,3,0,0,2,795,0,1,0.5,1.0,1,0,2,29.5,5,2,0,1,0,0
205,2,2,47,10,1,28,6062,0,1,0.6666666666666666,0.14634146341463414,1,1,44,69.60975609756098,401,68,37,4,3,0
168,6,21,21,3,0,22,19620,0,1,1.0,0.5833333333333334,1,12,515,33.78313253012048,475,68,12,4,4,0
289,1,1,13,1,0,34,23303,0,1,0.3333333333333333,0.006920415224913495,1,0,7,49.25,173,81,5,1,0,0
34,1,1,5,0,0,5,2064,0,1,0.6,0.11764705882352941,0,2,1,16.61764705882353,80,2,5,2,0,0
330,4,15,55,7,1,21,13684,0,1,0.5,0.06363636363636363,1,11,91,22.025806451612905,412,59,59,3,0,0
309,2,2,62,9,0,32,8038,0,1,0.8108108108108109,0.6957928802588996,1,1,26,60.04406779661017,494,63,113,15,15,0
38,0,1,57,3,0,10,2871,0,1,0.5116279069767442,0.8157894736842105,1,0,24,32.05263157894737,90,21,15,27,1,0
325,3,22,17,1,1,27,9857,0,1,0.5714285714285714,0.009230769230769232,1,1,87,27.401234567901234,338,49,89,3,0,0
38,0,6,66,2,0,17,6117,0,1,1.0,0.7631578947368421,1,0,9,77.94736842105263,206,6,11,2,2,0
183,0,0,64,4,1,27,7115,0,1,0.17857142857142858,0.04371584699453552,1,0,34,14.637362637362637,524,10,47,1,0,0
146,3,26,25,5,1,22,3791,0,1,0.9285714285714286,0.9863013698630136,0,0,12,38.62328767123287,222,21,45,3,3,0
190,5,32,72,10,0,18,11581,0,1,0.55,0.18421052631578946,1,0,45,49.91489361702128,232,119,39,3,0,0
162,1,1,54,7,1,26,4477,0,1,0.2653061224489796,0.05555555555555555,1,7,15,23.198757763975156,415,44,44,3,2,0
64,0,0,15,1,1,8,3950,0,1,0.6923076923076923,0.796875,1,0,12,53.046875,139,10,27,2,2,0
131,1,1,59,14,1,27,3483,0,1,0.6666666666666666,0.6412213740458015,1,1,15,117.50381679389314,213,31,44,0,0,0
312,3,19,86,10,1,30,15970,0,1,0.8392857142857143,0.8044871794871795,1,11,94,109.30794701986756,954,78,69,6,6,0
304,4,6,21,3,0,19,11164,0,1,1.0,0.756578947368421,1,9,39,39.18150684931507,287,32,35,3,3,0
142,1,8,17,0,1,10,5166,0,1,0.875,0.13380281690140844,1,1,41,27.05673758865248,116,5,5,2,2,0
60,0,0,20,2,0,20,1203,0,1,0.5,0.23333333333333334,0,4,1,35.61666666666667,86,35,26,2,2,0
54,1,1,7,0,0,18,3616,0,1,0.16666666666666666,0.1111111111111111,0,0,7,36.148148148148145,59,5,4,1,0,0
266,2,3,29,0,1,16,9421,0,1,1.0,0.9323308270676691,1,2,163,55.253787878787875,229,6,23,9,9,0
67,0,0,0,0,1,13,4244,0,1,0.0,0.417910447761194,1,10,11,19.136363636363637,88,0,0,3,0,0
221,1,5,38,7,0,16,9499,0,1,0.6428571428571429,0.5294117647058824,1,6,70,82.05494505494505,698,35,80,6,6,0
258,2,9,81,24,1,38,10531,0,1,0.7454545454545455,0.8798449612403101,1,0,76,95.50972762645914,244,31,92,10,2,0
70,1,1,48,2,0,7,3233,0,1,0.022222222222222223,0.2571428571428571,0,0,9,36.8955223880597,139,10,2,36,0,0
116,1,1,6,0,0,41,2629,0,1,0.5,0.47413793103448276,1,0,19,24.982758620689655,86,4,8,3,1,0
409,2,7,2,0,0,10,12445,0,1,1.0,0.03667481662591687,0,0,70,101.87376237623762,117,30,50,9,0,0
402,0,0,22,2,0,27,15883,0,1,0.5714285714285714,0.12437810945273632,1,0,73,49.18453865336658,359,57,7,1,0,0
123,0,0,68,6,1,26,6510,0,1,0.4716981132075472,0.21951219512195122,1,2,43,52.8780487804878,248,76,17,0,0,0
277,2,20,123,21,1,42,11212,0,1,0.8333333333333334,0.9819494584837545,1,2,31,57.288808664259925,344,96,58,4,4,0
66,0,0,42,4,0,19,7638,0,1,0.24324324324324326,0.7878787878787878,1,0,81,39.92424242424242,236,1,22,0,0,0
62,0,4,83,0,1,41,1765,1,1,1.0,0.12903225806451613,1,1,7,10.790322580645162,72,1,1,11,11,0
51,0,9,16,1,1,21,5881,0,1,0.4444444444444444,0.09803921568627451,1,0,0,17.745098039215687,75,0,25,2,2,0
313,2,32,29,2,0,18,19323,0,1,0.8181818181818182,0.8274760383386581,1,7,56,65.64536741214057,499,53,5,0,0,0
61,1,1,31,3,1,17,1327,0,1,1.0,0.39344262295081966,0,0,16,28.633333333333333,79,5,25,16,16,0
157,3,8,30,4,0,49,3410,0,1,0.8571428571428571,0.044585987261146494,1,0,9,36.88461538461539,337,66,11,4,3,0
163,0,1,37,3,0,48,4479,0,1,0.5789473684210527,0.4294478527607362,1,0,41,27.427419354838708,219,59,50,4,0,0
235,1,1,49,15,0,23,6361,0,1,0.9333333333333333,0.9702127659574468,1,0,38,61.95744680851064,660,47,451,7,6,0
42,1,3,34,36,0,12,1862,0,1,0.6666666666666666,1.0,1,1,2,41.976190476190474,77,3,52,5,5,0
218,1,2,35,0,0,9,15509,0,1,0.09523809523809523,0.09174311926605505,1,0,104,54.208333333333336,248,32,173,4,0,0
227,2,16,131,7,1,24,18359,0,1,0.3644859813084112,0.18061674008810572,1,2,191,47.833333333333336,622,73,177,17,1,0
102,0,0,55,1,1,37,5681,0,1,0.8823529411764706,0.7647058823529411,1,1,61,32.71287128712871,238,76,6,7,7,0
196,2,1,61,4,1,29,5016,0,1,0.07142857142857142,0.14795918367346939,1,0,28,30.942105263157895,186,12,34,12,1,0
654,5,8,97,6,1,50,47027,0,1,0.3939393939393939,0.09938837920489296,1,4,246,43.776758409785934,459,88,175,5,1,0
128,0,0,3,0,0,11,2116,0,1,0.5,0.9375,0,0,9,44.1015625,10,0,8,0,0,0
391,3,18,26,4,0,21,8201,0,1,0.9545454545454546,0.16879795396419436,1,3,35,23.186842105263157,340,27,61,4,4,0
447,1,2,35,1,1,10,14131,0,1,0.9259259259259259,0.9574944071588367,1,1,141,64.03863636363636,798,92,140,6,4,0
76,1,1,32,7,0,28,2407,0,1,0.5333333333333333,0.5394736842105263,1,1,41,64.64473684210526,237,25,45,2,2,0
1134,1,3,19,2,1,22,32011,0,1,1.0,0.7821869488536155,1,2,124,184.484126984127,1880,67,77,0,0,0
65,1,4,5,0,0,4,2340,0,1,0.25,0.046153846153846156,1,2,10,20.03076923076923,27,0,1,6,1,0
12237,0,0,1,0,0,5,205771,0,1,0.0,0.0004903162539838195,1,0,146,34.67827081801095,13,1,0,1,0,0
156,1,2,24,1,1,19,3949,0,1,0.10526315789473684,0.08333333333333333,1,0,8,22.615384615384617,121,13,15,4,0,0
255,1,1,5,0,1,7,7177,0,0,0.5,0.0,1,2,66,23.866666666666667,160,46,3,0,0,0
109,0,0,58,0,1,26,3822,0,1,0.46,0.26605504587155965,1,0,8,43.825688073394495,145,48,12,0,0,0
2,1,5,3,0,0,6,368,0,1,0.0,1.0,0,0,1,40.5,9,1,7,0,0,0
288,2,6,9,0,0,14,8356,0,1,0.0,0.041666666666666664,1,0,65,60.65107913669065,157,14,46,4,0,0
321,2,2,48,13,0,23,5341,0,1,0.868421052631579,0.2367601246105919,1,0,28,28.328621908127207,133,26,38,0,0,0
245,2,17,64,5,0,21,9317,0,1,0.8947368421052632,0.11428571428571428,1,0,39,26.847736625514404,254,66,18,0,0,0
135,1,3,8,1,0,2,2588,0,1,1.0,0.007407407407407408,1,1,17,15.051851851851852,7,24,5,1,0,0
183,1,17,89,14,0,22,10606,0,1,0.7796610169491526,0.31693989071038253,1,1,52,29.01775147928994,307,30,65,3,1,0
129,0,4,14,0,0,8,6644,0,1,0.25,0.5968992248062015,0,0,16,36.724489795918366,368,2,104,9,0,0
71,10,45,24,1,0,30,5647,0,1,0.9411764705882353,0.4788732394366197,1,17,8,36.059701492537314,111,11,87,13,13,0
231,2,50,87,1,0,25,14414,0,1,0.27848101265822783,0.2987012987012987,1,2,90,31.96943231441048,623,70,299,2,1,0
1192,6,220,179,14,1,23,65824,0,1,0.7156862745098039,0.799496644295302,1,0,1298,68.03691275167785,879,114,1124,11,3,0
235,1,6,25,1,0,6,12329,0,1,0.9375,0.3446808510638298,0,0,61,50.42553191489362,259,101,177,1,0,0
167,2,2,26,1,0,10,5535,0,1,0.4666666666666667,0.11976047904191617,1,0,19,22.728915662650603,72,49,61,8,4,0
67,1,3,1,0,0,4,2240,0,1,0.0,0.34328358208955223,1,0,13,26.415384615384614,43,2,2,2,0,0
257,2,2,47,2,1,28,16514,0,1,0.3181818181818182,0.1245136186770428,1,2,31,68.8443579766537,1343,109,447,4,0,0
152,2,9,70,8,0,15,4723,0,1,0.41304347826086957,0.4868421052631579,1,7,25,26.246666666666666,216,31,133,36,1,0
128,1,20,101,1,0,16,7528,0,1,0.989247311827957,0.984375,1,1,30,46.40625,318,2,88,41,41,0
463,2,6,114,62,1,33,6365,0,1,0.7288135593220338,0.3563714902807775,1,2,46,66.63215859030836,746,152,173,2,0,0
128,1,16,38,5,1,4,12309,0,1,0.5517241379310345,0.7421875,1,4,58,45.60629921259842,581,21,31,2,0,0
76,6,45,77,2,1,17,12585,1,1,0.9577464788732394,0.3815789473684211,1,3,46,40.41891891891892,296,21,41,12,11,0
107,4,23,98,11,0,30,5724,0,1,0.7428571428571429,0.8691588785046729,1,3,99,63.352380952380955,281,30,20,3,1,0
0,1,1,4,0,0,4,92,0,0,0.0,0.0,0,0,1,0.0,0,0,1,1,0,0
175,2,26,16,4,0,23,22644,0,1,0.8571428571428571,0.25142857142857145,1,14,64,69.16,1002,61,16,2,2,0
0,0,0,0,0,0,0,203,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0
95,0,0,35,1,1,34,5096,0,1,1.0,0.8842105263157894,1,1,4,31.10989010989011,109,71,9,4,4,0
301,3,10,59,5,1,11,8944,0,1,0.9166666666666666,0.1362126245847176,1,3,22,37.926910299003325,284,28,40,18,18,0
447,2,3,37,8,1,21,23460,0,1,0.46153846153846156,0.8187919463087249,1,1,93,42.67785234899329,313,14,98,6,1,0
247,2,4,29,0,0,10,13568,0,1,1.0,0.9433198380566802,1,18,147,53.19433198380567,570,60,135,21,20,0
113,2,4,14,10,0,21,18881,0,1,0.6666666666666666,0.07964601769911504,0,1,33,65.41071428571429,298,42,65,4,0,0
157,2,6,32,5,0,28,5867,0,1,0.8636363636363636,0.267515923566879,1,0,27,28.159235668789808,194,20,43,3,0,0
18,1,2,19,0,0,4,776,0,1,0.11764705882352941,0.3888888888888889,0,1,1,16.944444444444443,16,10,1,4,1,0
120,1,11,25,2,1,11,4953,0,1,0.5333333333333333,0.18333333333333332,0,0,238,37.141666666666666,112,25,125,5,2,0
446,1,10,35,4,0,19,25981,0,1,0.7777777777777778,0.11659192825112108,1,0,132,19.165137614678898,1594,28,32,4,1,0
184,2,7,38,8,0,29,6576,0,1,0.9642857142857143,0.9782608695652174,1,1,24,61.03260869565217,106,33,87,14,14,0
300,3,3,28,7,0,24,18070,0,1,0.6666666666666666,0.9833333333333333,1,0,162,71.23076923076923,180,34,42,8,0,0
49,0,3,56,1,1,5,2258,0,1,0.7407407407407407,0.42857142857142855,1,2,5,40.958333333333336,87,9,25,5,4,0
129,5,14,51,6,1,24,6375,0,1,0.6216216216216216,0.14728682170542637,1,2,38,21.356589147286822,150,9,60,8,4,0
74,4,32,12,1,0,5,4389,0,1,0.3333333333333333,0.25675675675675674,0,0,5,32.66216216216216,96,8,16,3,2,0
768,2,5,152,7,0,30,50674,0,1,0.9836065573770492,0.53515625,1,1,139,58.78440366972477,2996,20,1806,35,34,0
25,0,12,22,2,1,6,4813,0,1,0.6666666666666666,0.48,1,0,4,45.64,112,4,8,1,0,0
84,0,0,26,11,0,47,5304,0,1,0.8571428571428571,0.5238095238095238,1,0,25,64.92771084337349,85,28,39,5,5,0
76,2,2,28,4,1,26,5633,0,1,0.8421052631578947,0.5,0,1,29,37.21052631578947,174,17,45,4,3,0
215,2,6,33,1,0,18,6226,0,1,1.0,0.8232558139534883,1,1,6,46.58411214953271,109,10,7,3,3,0
60,0,3,11,0,0,5,3049,0,1,0.125,0.2833333333333333,1,1,20,23.11864406779661,100,3,5,26,0,0
135,1,1,28,1,0,17,3873,0,1,0.8666666666666667,0.9333333333333333,1,0,43,36.214814814814815,149,10,28,8,7,0
64,2,5,55,1,1,7,5081,0,1,0.0,0.3125,1,0,5,41.35294117647059,330,24,50,9,0,0
316,1,11,98,7,1,25,18458,0,1,0.6170212765957447,0.06962025316455696,1,0,68,30.5016835016835,456,53,47,6,0,0
184,5,19,84,14,0,34,5886,0,1,0.6949152542372882,0.9565217391304348,1,3,67,71.76373626373626,400,2,143,14,9,0
0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0
825,2,15,212,33,1,17,25962,0,1,0.8905109489051095,0.16363636363636364,1,15,172,57.65142150803461,808,149,260,4,0,0
232,1,20,75,15,1,31,10490,1,1,0.9259259259259259,0.7456896551724138,1,2,26,55.875,363,36,141,9,9,0
402,4,37,62,7,1,18,19319,0,1,0.5862068965517241,0.8830845771144279,1,0,123,72.08542713567839,458,71,65,2,0,0
213,4,1017,10,1,1,12,24251,0,1,0.8888888888888888,0.29577464788732394,1,16,49,46.8,1147,6,18,1,1,0
102,4,24,43,4,0,13,10880,0,1,0.7575757575757576,0.23529411764705882,1,6,33,21.28125,249,66,88,4,0,0
142,2,44,49,6,0,26,5459,0,1,0.782608695652174,0.28169014084507044,1,7,63,32.163120567375884,136,39,94,5,4,0
98,0,8,65,4,0,21,7071,0,1,1.0,0.9693877551020408,1,8,15,39.05154639175258,259,469,79,12,12,0
31,4,24,21,1,1,6,1884,1,1,0.14285714285714285,0.0967741935483871,1,5,10,20.846153846153847,61,5,50,6,0,0
292,1,3,28,3,0,6,9355,0,1,0.42857142857142855,0.03767123287671233,0,0,67,24.73076923076923,471,24,66,1,0,0
561,2,2,40,7,1,20,15455,0,1,0.4444444444444444,0.049910873440285206,1,9,132,39.903743315508024,1263,152,200,0,0,0
131,5,14,15,3,0,38,4328,0,1,0.3333333333333333,0.9923664122137404,1,7,1,51.961832061068705,294,56,34,1,0,0
239,1,2,25,2,0,20,7004,0,1,1.0,0.3723849372384937,1,0,32,45.75757575757576,361,28,22,4,4,0
408,4,5,21,0,0,11,16429,0,1,1.0,0.9852941176470589,0,0,14,58.64460784313726,244,8,186,3,3,0
116,0,0,57,1,1,27,4205,0,1,0.4489795918367347,0.1896551724137931,1,1,19,42.422413793103445,203,65,15,0,0,0
305,2,8,59,5,1,11,9149,0,1,0.875,0.1377049180327869,1,3,22,36.84918032786885,300,33,40,17,17,0
300,2,2,65,19,0,25,11909,0,1,0.8095238095238095,0.8566666666666667,1,4,44,109.5304054054054,594,40,179,15,15,0
256,2,20,20,3,0,14,18778,0,1,0.5,0.98828125,1,21,276,43.13833992094862,196,24,134,1,1,0
319,1,1,32,1,1,7,8361,0,1,0.9230769230769231,0.9686520376175548,1,2,33,32.92429022082019,383,8,36,1,1,0
293,2,3,58,14,0,34,9954,0,1,0.7631578947368421,0.9112627986348123,1,7,52,119.85121107266436,589,30,174,11,11,0
284,3,12,32,2,1,6,6949,0,1,0.16666666666666666,0.0880281690140845,1,1,43,25.87142857142857,166,15,21,2,0,0
351,2,10,22,1,0,14,10285,0,1,0.8333333333333334,0.452991452991453,1,0,32,30.951428571428572,230,3,30,3,1,0
96,1,7,69,4,1,4,9696,0,1,0.3333333333333333,0.6666666666666666,1,0,55,67.57291666666667,1807,50,76,29,0,0
339,3,10,56,13,1,26,21704,0,1,0.8,0.9026548672566371,1,2,20,64.86053412462908,876,215,26,2,1,0
115,1,10,22,0,1,12,2722,0,1,0.8333333333333334,0.5565217391304348,1,0,23,32.74782608695652,184,56,63,3,2,0
169,2,8,77,9,1,21,8727,0,1,0.34210526315789475,0.20710059171597633,1,2,87,29.144927536231883,362,28,34,5,1,0
134,1,3,6,1,1,60,3680,0,1,0.0,0.14925373134328357,1,1,10,31.142857142857142,557,70,89,1,0,0
174,2,12,8,2,0,14,9564,0,1,0.6666666666666666,0.14942528735632185,1,0,10,24.783625730994153,197,24,5,2,0,0
174,2,12,8,2,0,14,9564,0,1,0.6666666666666666,0.14942528735632185,1,0,10,24.783625730994153,197,24,5,2,0,0
928,1,1,22,0,1,26,25147,0,1,0.5882352941176471,0.14547413793103448,1,0,28,36.510248112189856,406,83,99,2,1,0
44,0,0,8,0,0,9,1981,0,1,0.0,0.8181818181818182,1,0,8,30.952380952380953,55,6,14,5,1,0
8,0,0,0,0,0,2,379,0,1,0.0,1.0,0,0,0,30.625,3,0,0,0,0,0
99,2,5,7,0,1,18,4718,1,1,0.2857142857142857,0.1919191919191919,1,0,29,30.351063829787233,286,37,2,4,0,0
236,1,1,21,2,1,20,3677,0,1,0.5833333333333334,0.5932203389830508,1,0,32,30.663829787234043,147,123,103,6,1,0
188,0,3,53,3,0,20,6878,0,1,0.8717948717948718,0.9787234042553191,0,1,38,32.66489361702128,254,130,56,10,10,0
614,1,3,115,9,1,13,17896,0,1,0.5471698113207547,0.3778501628664495,1,12,35,38.68515497553018,690,112,160,3,0,0
69,1,11,32,1,1,25,3034,0,1,0.44,0.6376811594202898,1,0,79,98.13432835820896,491,44,99,2,1,0
15,1,2,7,1,0,7,1656,0,1,0.6,0.6,1,2,17,22.6,20,8,2,0,0,0
136,3,10,71,8,0,22,12660,0,1,0.8163265306122449,0.13970588235294118,1,0,62,23.932835820895523,225,14,51,2,0,0
118,1,2,37,6,1,13,3523,0,1,0.7857142857142857,0.0847457627118644,1,2,7,29.52542372881356,101,16,21,6,2,0
130,8,20,61,5,1,19,7295,0,1,0.8125,0.4,1,7,11,48.07627118644068,208,12,62,8,8,0
668,6,12,137,14,0,33,14825,0,1,1.0,0.9925149700598802,1,1,61,52.36077844311377,831,257,81,47,47,0
90,0,0,4,0,0,23,3337,0,1,0.0,0.08888888888888889,1,0,7,8.224719101123595,67,14,1,2,0,0
132,1,1,54,4,1,17,3942,0,1,0.6,0.09848484848484848,1,4,6,19.015748031496063,202,63,23,4,0,0
106,1,3,16,2,1,8,3565,0,1,1.0,0.11320754716981132,1,0,8,21.28846153846154,204,10,22,7,6,0
175,1,3,79,4,1,20,9188,0,1,0.8431372549019608,0.24,1,1,41,26.417142857142856,255,33,73,5,4,0
139,5,54,36,6,0,16,10803,0,1,0.8260869565217391,0.5755395683453237,1,14,76,58.940298507462686,362,28,54,7,7,0
62,3,19,49,4,1,26,6581,0,1,0.8695652173913043,0.9032258064516129,1,2,65,35.25423728813559,185,13,31,1,1,0
28,0,2,27,6,0,10,6734,0,1,0.9333333333333333,0.6071428571428571,1,7,11,32.07142857142857,82,23,9,1,1,0
52,2,2,19,5,0,31,4859,0,1,1.0,0.9423076923076923,1,2,41,52.470588235294116,68,4,20,5,5,0
88,0,1,60,2,0,35,3624,0,1,0.5625,0.045454545454545456,1,0,7,21.2183908045977,144,43,42,5,4,0
111,2,5,15,3,0,38,3425,0,1,0.3333333333333333,0.990990990990991,1,6,4,58.8018018018018,329,75,45,1,0,0
201,7,48,29,2,1,6,8784,1,1,0.25,0.09950248756218906,1,1,20,46.11055276381909,500,5,57,4,1,0
151,1,2,19,0,0,11,2410,0,1,1.0,0.4768211920529801,0,0,3,25.18705035971223,141,23,59,8,2,0
116,1,2,11,2,0,9,3441,0,1,0.375,0.1724137931034483,1,0,67,33.13913043478261,134,14,104,6,0,0
77,2,27,19,2,1,20,8074,0,1,0.8571428571428571,0.14285714285714285,1,3,21,22.2987012987013,190,12,21,2,2,0
193,2,2,40,2,1,14,14399,0,1,0.85,0.10362694300518134,1,16,81,20.814207650273225,646,76,65,3,3,0
61,1,2,13,0,1,11,3124,0,1,1.0,0.9344262295081968,1,0,9,41.983333333333334,331,11,253,2,1,0
0,0,0,8,1,0,12,4,0,0,1.0,0.0,0,0,0,0.0,5,0,2,1,1,0
66,1,1,36,4,0,8,3023,0,1,0.8333333333333334,0.8181818181818182,1,2,25,47.90769230769231,136,25,23,10,8,0
334,1,1,21,1,0,11,5927,0,1,0.125,0.8802395209580839,0,0,15,32.76948051948052,430,59,209,10,0,0
0,0,0,0,0,0,0,91,0,0,0.0,0.0,0,0,0,0.0,1,0,1,0,0,0
142,0,5,78,5,0,13,13917,0,1,0.373134328358209,0.31690140845070425,1,1,19,29.14814814814815,277,26,417,7,3,0
114,3,16,41,5,1,27,5852,0,1,0.9230769230769231,0.9473684210526315,1,0,5,49.13157894736842,323,10,36,6,6,0
183,2,2,49,8,1,29,6073,0,1,0.9696969696969697,0.7759562841530054,1,1,44,56.55555555555556,311,51,45,15,13,0
2,0,0,48,1,1,30,141,0,0,0.9583333333333334,0.0,1,0,1,9.0,11,2,1,1,1,0
103,1,10,77,4,1,23,4427,0,1,0.21875,0.8252427184466019,1,0,35,68.37864077669903,321,28,103,24,1,0
261,2,14,59,10,1,24,5698,0,1,0.30952380952380953,0.038314176245210725,1,2,96,45.2578125,681,36,86,23,0,0
54,0,0,50,6,1,4,5324,0,1,0.7368421052631579,0.9629629629629629,1,0,24,40.57692307692308,198,22,73,1,0,0
306,1,8,238,10,1,19,11890,0,1,0.8363636363636363,0.28104575163398693,1,3,135,158.37908496732027,504,142,47,4,2,0
98,0,2,11,8,1,23,6023,0,1,0.6666666666666666,0.07142857142857142,1,0,9,31.857142857142858,156,51,72,4,1,0
40,0,0,3,0,0,20,2121,0,1,0.0,0.525,1,0,3,22.384615384615383,128,0,4,2,2,0
69,1,1,36,1,0,14,3928,0,1,0.8148148148148148,0.43478260869565216,0,0,21,32.82608695652174,118,27,33,6,2,0
200,1,3,74,12,0,31,10453,0,1,0.74,0.03,1,1,17,31.257575757575758,334,45,90,6,1,0
139,3,23,23,10,0,18,12042,0,1,0.4666666666666667,0.9136690647482014,1,0,63,51.407407407407405,281,76,45,4,0,0
468,3,11,14,0,0,7,9016,1,1,0.25,0.0641025641025641,1,11,31,23.904347826086955,632,61,257,3,0,0
335,3,3,34,5,1,11,7124,0,1,0.6086956521739131,0.3701492537313433,1,1,6,29.570149253731344,316,16,177,9,9,0
177,0,1,53,6,0,21,9824,0,1,0.8108108108108109,0.3672316384180791,1,3,85,32.87931034482759,131,18,39,4,0,0
76,0,0,32,0,0,19,3925,0,1,0.65,0.9342105263157895,1,0,17,46.421052631578945,167,14,22,5,2,0
15,0,0,7,0,0,8,1572,0,1,0.6666666666666666,0.6,1,2,3,21.533333333333335,19,2,2,2,2,0
73,4,41,39,5,0,12,23502,0,1,0.15151515151515152,0.2602739726027397,1,2,124,41.72463768115942,242,18,16,3,0,0
238,3,10,48,3,1,19,4636,0,1,0.7272727272727273,0.40756302521008403,1,4,27,64.13004484304933,305,63,32,4,3,0
428,2,7,119,29,0,29,29946,0,1,0.5194805194805194,0.15186915887850466,1,2,545,44.08018867924528,333,9,73,12,2,0
483,3,19,83,9,1,31,16529,0,1,0.8163265306122449,0.13043478260869565,1,6,25,21.53734439834025,919,36,303,2,0,0
149,0,0,25,3,0,14,1388,0,1,0.2,0.12080536912751678,1,0,18,33.57046979865772,380,56,43,7,0,0
1015,0,2,78,7,0,13,30177,0,1,0.6071428571428571,0.9980295566502463,1,6,207,58.89733464955577,54,27,13,7,1,0
246,1,4,24,0,0,683,7014,0,1,0.2857142857142857,0.6869918699186992,0,5,86,34.89344262295082,505,26,31,9,1,0
153,2,4,75,1,0,6,4621,0,1,0.4074074074074074,0.46405228758169936,1,0,103,31.105960264900663,250,18,21,3,0,0
51,1,11,57,2,0,6,5183,0,1,0.7169811320754716,0.39215686274509803,1,0,24,30.568627450980394,158,31,38,10,2,0
2,1,4,3,0,0,2,59,0,0,0.0,0.5,0,0,2,26.0,5,1,0,0,0,0
274,2,3,17,1,0,6,6538,0,1,0.9230769230769231,0.7700729927007299,0,0,19,53.68131868131868,97,0,23,3,3,0
367,1,1,22,0,0,16,6639,0,1,0.1875,0.08719346049046321,0,0,32,35.75616438356165,75,129,61,6,2,0
109,2,4,26,0,0,21,3195,0,1,1.0,0.8623853211009175,1,1,1,42.15238095238095,204,3,21,15,15,0
284,3,12,32,2,1,6,6950,0,1,0.16666666666666666,0.0880281690140845,1,1,45,25.785714285714285,166,15,21,2,0,0
273,2,3,17,1,0,6,6521,0,1,0.9230769230769231,0.7728937728937729,0,0,19,53.68131868131868,97,0,23,3,3,0
408,4,11,62,14,1,28,19108,0,1,0.7804878048780488,0.9166666666666666,1,1,27,63.5036855036855,997,250,27,2,1,0
66,0,0,34,3,0,18,2325,0,1,0.32,0.25757575757575757,1,0,0,59.515151515151516,57,2,49,2,0,0
150,2,2,64,9,1,44,3383,0,1,0.9512195121951219,0.94,1,0,10,54.83892617449664,91,28,52,13,7,0
30,0,0,3,0,0,20,426,0,1,1.0,0.23333333333333334,1,0,16,19.833333333333332,42,0,21,2,0,0
258,12,55,26,2,1,7,5091,0,1,0.5,0.8333333333333334,1,14,61,33.31782945736434,327,21,72,1,0,0
